Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Protein Kinase C Binding (GO:0005080),1/36,0.03192217639649051,0.06507212880823066,0,0,33.52436974789916,115.4731604004656,DSP
Tau Protein Binding (GO:0048156),1/39,0.03453846248378679,0.06779772265335925,0,0,30.873065015479877,103.9089106040704,PPP2CB
Promoter-Specific Chromatin Binding (GO:1990841),1/42,0.03714807008538698,0.07031598980448249,0,0,28.609756097560975,94.20744821276294,RBL2
Potassium Channel Regulator Activity (GO:0015459),1/45,0.03975101520212152,0.07264840709353244,0,0,26.655080213903744,85.9658295948253,ADRB2
Monoatomic Anion Channel Activity (GO:0005253),1/53,0.04665975146146969,0.08012868916300998,0,0,22.54524886877828,69.09833217880467,FXYD1
Chloride Transmembrane Transporter Activity (GO:0015108),1/55,0.048379585909741875,0.08012868916300998,0,0,21.70806100217865,65.7467122997584,FXYD1
Protein Serine/Threonine Phosphatase Activity (GO:0004722),1/55,0.048379585909741875,0.08012868916300998,0,0,21.70806100217865,65.7467122997584,PPP2CB
SH3 Domain Binding (GO:0017124),1/59,0.05181046820697307,0.08321075196877492,0,0,20.20689655172414,59.815708753826954,VASP
Chloride Channel Activity (GO:0005254),1/64,0.05608264454703212,0.08742294591155007,0,0,18.598506069094302,53.58097327195968,FXYD1
Calcium Ion Transmembrane Transporter Activity (GO:0015085),1/68,0.05948728998273248,0.09008075340242348,0,0,17.484635645302898,49.34151245692923,RYR1
Kinase Binding (GO:0019900),2/460,0.06336767448778645,0.09226210047326422,0,0,5.328602620087336,14.700556441279216,BAD;RPS6
Purine Ribonucleoside Triphosphate Binding (GO:0035639),2/476,0.0672895393663405,0.09226210047326422,0,0,5.144514767932489,13.883761736904614,RYR1;BCKDK
Amyloid-Beta Binding (GO:0001540),1/79,0.0687903633714564,0.09226210047326422,0,0,15.0105580693816,40.178634862671224,ADRB2
Potassium Channel Activity (GO:0005267),1/79,0.0687903633714564,0.09226210047326422,0,0,15.0105580693816,40.178634862671224,KCNA1
Voltage-Gated Potassium Channel Activity (GO:0005249),1/80,0.06963177394208621,0.09226210047326422,0,0,14.819806403574088,39.48788238772356,KCNA1
Calcium Channel Activity (GO:0005262),1/91,0.07884002491200945,0.1019151541545488,0,0,13.001307189542484,33.02766894797317,RYR1
Cadherin Binding (GO:0045296),1/319,0.2513904363966567,0.31238282198442047,0,0,3.6374398816130222,5.022387932343224,VASP
Tubulin Binding (GO:0015631),1/322,0.25344266689302036,0.31238282198442047,0,0,3.6028953637529777,4.9453977588617075,STMN2
Calcium Ion Binding (GO:0005509),1/346,0.2696702831188067,0.319186539187955,0,0,3.3481670929241263,4.387957927551578,RYR1
"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",1/348,0.2710074389331693,0.319186539187955,0,0,3.3285302593659942,4.345759091830501,REL
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),2/1225,0.30298615489700625,0.3490927436856811,0,0,1.917313982011447,2.289403593839243,RBL2;REL
GTPase Regulator Activity (GO:0030695),1/424,0.32013979129858144,0.3610087008260599,0,0,2.7199276873870115,3.097990919808182,GPSM2
Transcription Cis-Regulatory Region Binding (GO:0000976),1/474,0.350739662246272,0.38727504373025873,0,0,2.4261907722920033,2.5419468420305225,RBL2
RNA Binding (GO:0003723),2/1411,0.36596308696604773,0.3958376246775619,0,0,1.6477111426543647,1.6563168182157977,DSP;RPS6
Metal Ion Binding (GO:0046872),1/521,0.3783135583130338,0.4010123718118159,0,0,2.20158371040724,2.140009614377911,RYR1
Protein Homodimerization Activity (GO:0042803),1/662,0.45455020494413007,0.47237570317723326,0,0,1.7194090949541692,1.3556627871546678,ADRB2
Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),1/1098,0.638250784846357,0.6464334486959825,0,0,1.0126548340393586,0.4547063172897856,REL
RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),1/1122,0.6464334486959825,0.6464334486959825,0,0,0.9897150653303248,0.4317978639878982,REL
