Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
VEGFA-VEGFR2 Pathway R-HSA-4420097,2/93,0.0031178798401161494,0.02774913057703373,0,0,27.322802197802197,157.66901828082703,PRKACG;MTOR
Transcriptional Regulation By TP53 R-HSA-3700989,3/354,0.003682768923118427,0.03117399043516752,0,0,11.185754985754986,62.685981964304816,RBL2;PPP2CB;MTOR
Signaling By VEGF R-HSA-194138,2/102,0.003736208591480751,0.03117399043516752,0,0,24.8525,138.91761980413474,PRKACG;MTOR
PI3K/AKT Signaling In Cancer R-HSA-2219528,2/105,0.003954024129976149,0.031991649778897936,0,0,24.125,133.48414251930805,BAD;MTOR
PKA-mediated Phosphorylation Of Key Metabolic Factors R-HSA-163358,1/5,0.0044922927083929694,0.035277710386497727,0,0,293.79411764705884,1588.072397289777,PRKACG
G1/S Transition R-HSA-69206,2/129,0.00590303543685089,0.04415250962280797,0,0,19.54232283464567,100.29684030209523,RBL2;PPP2CB
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,2/131,0.006081753147875876,0.04415250962280797,0,0,19.237403100775193,98.15812364603616,PRKACG;ADRB2
PP2A-mediated Dephosphorylation Of Key Metabolic Factors R-HSA-163767,1/7,0.006283877774032595,0.04415250962280797,0,0,195.84313725490196,992.8792720611536,PPP2CB
HDL Assembly R-HSA-8963896,1/7,0.006283877774032595,0.04415250962280797,0,0,195.84313725490196,992.8792720611536,PRKACG
ROBO Receptors Bind AKAP5 R-HSA-9010642,1/8,0.007178528720410204,0.04914531200896216,0,0,167.85714285714286,828.6537822644398,PRKACG
Mitotic G1 Phase And G1/S Transition R-HSA-453279,2/147,0.007599635728990646,0.049811809677617114,0,0,17.10086206896552,83.44630647041649,RBL2;PPP2CB
Adrenoceptors R-HSA-390696,1/9,0.008072419310050151,0.049811809677617114,0,0,146.86764705882354,707.7995527019895,ADRB2
BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453,1/9,0.008072419310050151,0.049811809677617114,0,0,146.86764705882354,707.7995527019895,BAD
G Alpha (S) Signaling Events R-HSA-418555,2/153,0.008208687737135404,0.049811809677617114,0,0,16.41639072847682,78.84073766209582,PRKACG;ADRB2
Cellular Response To Starvation R-HSA-9711097,2/153,0.008208687737135404,0.049811809677617114,0,0,16.41639072847682,78.84073766209582,RPS6;MTOR
Regulation Of TP53 Activity R-HSA-5633007,2/157,0.00862661725942039,0.05068048904361145,0,0,15.98951612903226,75.99661638491506,PPP2CB;MTOR
Acetylcholine Regulates Insulin Secretion R-HSA-399997,1/10,0.008965550093347357,0.05068048904361145,0,0,130.54248366013073,615.425022203049,MARCKS
MASTL Facilitates Mitotic Progression R-HSA-2465910,1/10,0.008965550093347357,0.05068048904361145,0,0,130.54248366013073,615.425022203049,PPP2CB
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,3/496,0.00937471090367953,0.05068048904361145,0,0,7.906288032454361,36.92030587569114,PPP2CB;PRKACG;MTOR
Infectious Disease R-HSA-5663205,4/961,0.00944437054375698,0.05068048904361145,0,0,5.67995223167637,26.481848179944805,PRKACG;RPS6;FXYD1;ADRB2
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,2/165,0.009490728285320497,0.05068048904361145,0,0,15.19861963190184,70.78665790754837,PRKACG;ADRB2
Ion Channel Transport R-HSA-983712,2/175,0.010623167464548824,0.0551947252555977,0,0,14.3128612716763,65.04791901106834,RYR1;FXYD1
CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720,1/12,0.010749534506708168,0.0551947252555977,0,0,106.79679144385028,484.0984098875249,PRKACG
Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1 R-HSA-113501,1/13,0.011640389286531057,0.057555258138959106,0,0,97.8921568627451,435.94063546940737,PPP2CB
ERKs Are Inactivated R-HSA-202670,1/13,0.011640389286531057,0.057555258138959106,0,0,97.8921568627451,435.94063546940737,PPP2CB
AKT Phosphorylates Targets In Cytosol R-HSA-198323,1/14,0.01253048655713669,0.058774549470131714,0,0,90.3574660633484,395.7287161899813,BAD
APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337,1/14,0.01253048655713669,0.058774549470131714,0,0,90.3574660633484,395.7287161899813,PPP2CB
Activation Of BAD And Translocation To Mitochondria R-HSA-111447,1/15,0.01341982690512007,0.058774549470131714,0,0,83.89915966386555,361.6911269349327,BAD
CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,1/15,0.01341982690512007,0.058774549470131714,0,0,83.89915966386555,361.6911269349327,PPP2CB
Developmental Biology R-HSA-1266738,4/1073,0.013780774078223833,0.058774549470131714,0,0,5.054924495523186,21.657727153456083,VASP;PRKACG;RPS6;SCN7A
Spry Regulation Of FGF Signaling R-HSA-1295596,1/16,0.014308410919694987,0.058774549470131714,0,0,78.30196078431372,332.5412031884909,PPP2CB
PKA Activation In Glucagon Signaling R-HSA-164378,1/16,0.014308410919694987,0.058774549470131714,0,0,78.30196078431372,332.5412031884909,PRKACG
Plasma Lipoprotein Assembly R-HSA-8963898,1/16,0.014308410919694987,0.058774549470131714,0,0,78.30196078431372,332.5412031884909,PRKACG
Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,1/16,0.014308410919694987,0.058774549470131714,0,0,78.30196078431372,332.5412031884909,RBL2
Cell-extracellular Matrix Interactions R-HSA-446353,1/16,0.014308410919694987,0.058774549470131714,0,0,78.30196078431372,332.5412031884909,VASP
Rap1 Signaling R-HSA-392517,1/16,0.014308410919694987,0.058774549470131714,0,0,78.30196078431372,332.5412031884909,PRKACG
FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828,1/17,0.015196239191186836,0.05880283860937515,0,0,73.40441176470588,307.3227868353231,RBL2
PKA Activation R-HSA-163615,1/17,0.015196239191186836,0.05880283860937515,0,0,73.40441176470588,307.3227868353231,PRKACG
Platelet Sensitization By LDL R-HSA-432142,1/17,0.015196239191186836,0.05880283860937515,0,0,73.40441176470588,307.3227868353231,PPP2CB
Beta-catenin Phosphorylation Cascade R-HSA-196299,1/17,0.015196239191186836,0.05880283860937515,0,0,73.40441176470588,307.3227868353231,PPP2CB
TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,1/18,0.0160833123117468,0.06134634838909137,0,0,69.08304498269896,285.3111137768628,RBL2
PKA-mediated Phosphorylation Of CREB R-HSA-111931,1/19,0.016969630876880012,0.062067006083931,0,0,65.24183006535948,265.9472259849427,PRKACG
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,1/19,0.016969630876880012,0.062067006083931,0,0,65.24183006535948,265.9472259849427,RBL2
Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,1/19,0.016969630876880012,0.062067006083931,0,0,65.24183006535948,265.9472259849427,RPS6
CD209 (DC-SIGN) Signaling R-HSA-5621575,1/20,0.017855195476470426,0.06442347557050816,0,0,61.80495356037152,248.79341471282055,PRKACG
Branched-chain Amino Acid Catabolism R-HSA-70895,1/21,0.01874000670829494,0.06583660251466775,0,0,58.71176470588235,233.50224496360525,BCKDK
CTLA4 Inhibitory Signaling R-HSA-389513,1/21,0.01874000670829494,0.06583660251466775,0,0,58.71176470588235,233.50224496360525,PPP2CB
E2F Mediated Regulation Of DNA Replication R-HSA-113510,1/22,0.019624065171284413,0.06717468462478125,0,0,55.91316526610644,219.7945772360195,PPP2CB
ERK/MAPK Targets R-HSA-198753,1/22,0.019624065171284413,0.06717468462478125,0,0,55.91316526610644,219.7945772360195,PPP2CB
Leishmania Infection R-HSA-9658195,2/247,0.02040442772025931,0.06759837258073978,0,0,10.069897959183674,39.19207665748138,PRKACG;ADRB2
CD28 Dependent PI3K/Akt Signaling R-HSA-389357,1/23,0.02050737145707836,0.06759837258073978,0,0,53.36898395721925,207.44368622737056,MTOR
Triglyceride Catabolism R-HSA-163560,1/23,0.02050737145707836,0.06759837258073978,0,0,53.36898395721925,207.44368622737056,PRKACG
Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,1/25,0.02227172987906945,0.07251892533794564,0,0,48.916666666666664,186.10038260880103,PPP2CB
G0 And Early G1 R-HSA-1538133,1/27,0.02403308675659661,0.07559489315651037,0,0,45.14932126696833,168.33128827465845,RBL2
VEGFR2 Mediated Vascular Permeability R-HSA-5218920,1/27,0.02403308675659661,0.07559489315651037,0,0,45.14932126696833,168.33128827465845,MTOR
Transport Of Small Molecules R-HSA-382551,3/706,0.02406578995619244,0.07559489315651037,0,0,5.484779516358464,20.44157553570812,RYR1;PRKACG;FXYD1
Immune System R-HSA-168256,5/1943,0.025142813631403298,0.07567380560110187,0,0,3.5810113519091846,13.189520719904891,VASP;PPP2CB;PRKACG;REL;MTOR
G1/S-Specific Transcription R-HSA-69205,1/29,0.02579144685281,0.07567380560110187,0,0,41.92016806722689,153.33191684558912,RBL2
Interaction Between L1 And Ankyrins R-HSA-445095,1/29,0.02579144685281,0.07567380560110187,0,0,41.92016806722689,153.33191684558912,SCN7A
Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,1/29,0.02579144685281,0.07567380560110187,0,0,41.92016806722689,153.33191684558912,PPP2CB
Negative Regulation Of FGFR3 Signaling R-HSA-5654732,1/29,0.02579144685281,0.07567380560110187,0,0,41.92016806722689,153.33191684558912,PPP2CB
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,1/29,0.02579144685281,0.07567380560110187,0,0,41.92016806722689,153.33191684558912,MTOR
Metabolism Of Carbohydrates R-HSA-71387,2/285,0.02663936016745457,0.07575274179111692,0,0,8.700971731448764,31.544202308250497,PPP2CB;PRKACG
Activation Of BH3-only Proteins R-HSA-114452,1/30,0.02666950460061794,0.07575274179111692,0,0,40.47261663286004,146.68225415832842,BAD
MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,1/30,0.02666950460061794,0.07575274179111692,0,0,40.47261663286004,146.68225415832842,PPP2CB
Negative Regulation Of FGFR4 Signaling R-HSA-5654733,1/31,0.02754681494066949,0.07665699041938825,0,0,39.12156862745098,140.51952455455398,PPP2CB
Phase 0 - Rapid Depolarisation R-HSA-5576892,1/32,0.028423378470110255,0.07665699041938825,0,0,37.85768500948767,134.79392621731594,SCN7A
Generation Of Second Messenger Molecules R-HSA-202433,1/32,0.028423378470110255,0.07665699041938825,0,0,37.85768500948767,134.79392621731594,VASP
Glucagon Signaling In Metabolic Regulation R-HSA-163359,1/32,0.028423378470110255,0.07665699041938825,0,0,37.85768500948767,134.79392621731594,PRKACG
RAF Activation R-HSA-5673000,1/32,0.028423378470110255,0.07665699041938825,0,0,37.85768500948767,134.79392621731594,PPP2CB
CaM Pathway R-HSA-111997,1/33,0.02929919579032357,0.07669495368643522,0,0,36.67279411764706,129.4621221594897,PRKACG
Negative Regulation Of FGFR1 Signaling R-HSA-5654726,1/33,0.02929919579032357,0.07669495368643522,0,0,36.67279411764706,129.4621221594897,PPP2CB
Signaling By WNT In Cancer R-HSA-4791275,1/33,0.02929919579032357,0.07669495368643522,0,0,36.67279411764706,129.4621221594897,PPP2CB
CD28 Co-Stimulation R-HSA-389356,1/34,0.030174267482518016,0.07746662901761837,0,0,35.559714795008915,124.48623298308226,MTOR
Negative Regulation Of FGFR2 Signaling R-HSA-5654727,1/34,0.030174267482518016,0.07746662901761837,0,0,35.559714795008915,124.48623298308226,PPP2CB
Metabolism R-HSA-1430728,5/2049,0.030880241694036983,0.07820730792091997,0,0,3.375357519193136,11.738274026138235,BCKDK;PPP2CB;MARCKS;PRKACG;RPS6
Ca-dependent Events R-HSA-111996,1/35,0.031048594155870846,0.07820730792091997,0,0,34.5121107266436,119.83301120641356,PRKACG
HSF1-dependent Transactivation R-HSA-3371571,1/36,0.03192217639649051,0.07965627194264455,0,0,33.52436974789916,115.4731604004656,MTOR
MAPK Family Signaling Cascades R-HSA-5683057,2/318,0.032604176727003366,0.08033274268598677,0,0,7.779272151898734,26.630898100375234,PPP2CB;PRKACG
Triglyceride Metabolism R-HSA-8979227,1/37,0.0327950148043916,0.08033274268598677,0,0,32.591503267973856,111.38077026649428,PRKACG
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,1/38,0.03366710996592093,0.08171925782637171,0,0,31.70906200317965,107.5328454820737,PRKACG
DAG And IP3 Signaling R-HSA-1489509,1/39,0.03453846248378679,0.08221063023015897,0,0,30.873065015479877,103.9089106040704,PRKACG
Signaling By FGFR3 R-HSA-5654741,1/39,0.03453846248378679,0.08221063023015897,0,0,30.873065015479877,103.9089106040704,PPP2CB
Amine Ligand-Binding Receptors R-HSA-375280,1/40,0.03540907294557409,0.08221063023015897,0,0,30.07993966817496,100.49067723322013,ADRB2
RET Signaling R-HSA-8853659,1/40,0.03540907294557409,0.08221063023015897,0,0,30.07993966817496,100.49067723322013,PRKACG
Signaling By FGFR4 R-HSA-5654743,1/40,0.03540907294557409,0.08221063023015897,0,0,30.07993966817496,100.49067723322013,PPP2CB
Negative Regulation Of MAPK Pathway R-HSA-5675221,1/41,0.036278941946159535,0.08334903119998592,0,0,29.326470588235296,97.26176223664352,PPP2CB
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,1/42,0.03714807008538698,0.08334903119998592,0,0,28.609756097560975,94.20744821276294,PRKACG
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,1/42,0.03714807008538698,0.08334903119998592,0,0,28.609756097560975,94.20744821276294,PRKACG
RND1 GTPase Cycle R-HSA-9696273,1/42,0.03714807008538698,0.08334903119998592,0,0,28.609756097560975,94.20744821276294,STMN2
GPER1 Signaling R-HSA-9634597,1/43,0.038016457940095186,0.08388755595045796,0,0,27.92717086834734,91.3144790197023,PRKACG
Voltage Gated Potassium Channels R-HSA-1296072,1/43,0.038016457940095186,0.08388755595045796,0,0,27.92717086834734,91.3144790197023,KCNA1
PLC Beta Mediated Events R-HSA-112043,1/47,0.0414826184608072,0.08981348726119262,0,0,25.493606138107417,81.1329113370927,PRKACG
SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,1/47,0.0414826184608072,0.08981348726119262,0,0,25.493606138107417,81.1329113370927,RPS6
Metabolism Of Amino Acids And Derivatives R-HSA-71291,2/364,0.04171113266062878,0.08981348726119262,0,0,6.774861878453039,21.523649574818307,BCKDK;RPS6
SARS-CoV Infections R-HSA-9679506,2/369,0.04275365242349016,0.0908457460051956,0,0,6.680858310626703,21.06007399810004,RPS6;FXYD1
TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,1/49,0.04321127244441888,0.0908457460051956,0,0,24.42892156862745,76.74721626832032,RBL2
Signaling By FGFR1 R-HSA-5654736,1/49,0.04321127244441888,0.0908457460051956,0,0,24.42892156862745,76.74721626832032,PPP2CB
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",1/50,0.04407449493169267,0.0912239546260616,0,0,23.92917166866747,74.70385911458476,RPS6
Aquaporin-mediated Transport R-HSA-445717,1/50,0.04407449493169267,0.0912239546260616,0,0,23.92917166866747,74.70385911458476,PRKACG
G-protein Mediated Events R-HSA-112040,1/52,0.04579873384946774,0.09406355336775296,0,0,22.988465974625143,70.88490801561363,PRKACG
Neuronal System R-HSA-112316,2/386,0.046371998267114065,0.09437995181979096,0,0,6.379557291666667,19.5919999468984,KCNA1;PRKACG
Ion Transport By P-type ATPases R-HSA-936837,1/53,0.04665975146146969,0.09437995181979096,0,0,22.54524886877828,69.09833217880467,FXYD1
Amino Acids Regulate mTORC1 R-HSA-9639288,1/55,0.048379585909741875,0.09568406991037838,0,0,21.70806100217865,65.7467122997584,MTOR
Intrinsic Pathway For Apoptosis R-HSA-109606,1/55,0.048379585909741875,0.09568406991037838,0,0,21.70806100217865,65.7467122997584,BAD
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.048379585909741875,0.09568406991037838,0,0,21.70806100217865,65.7467122997584,RPS6
Translation Initiation Complex Formation R-HSA-72649,1/57,0.05009648993282979,0.09692581747873588,0,0,20.930672268907564,62.66233736405012,RPS6
Ribosomal Scanning And Start Codon Recognition R-HSA-72702,1/57,0.05009648993282979,0.09692581747873588,0,0,20.930672268907564,62.66233736405012,RPS6
NRAGE Signals Death Thru JNK R-HSA-193648,1/57,0.05009648993282979,0.09692581747873588,0,0,20.930672268907564,62.66233736405012,BAD
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",1/58,0.0509538444953197,0.09741827472719584,0,0,20.562435500515996,61.21097903869968,RPS6
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,1/59,0.05181046820697307,0.09741827472719584,0,0,20.20689655172414,59.815708753826954,PRKACG
Degradation Of GLI1 By Proteasome R-HSA-5610780,1/59,0.05181046820697307,0.09741827472719584,0,0,20.20689655172414,59.815708753826954,PRKACG
Degradation Of GLI2 By Proteasome R-HSA-5610783,1/59,0.05181046820697307,0.09741827472719584,0,0,20.20689655172414,59.815708753826954,PRKACG
rRNA Modification In Nucleus And Cytosol R-HSA-6790901,1/60,0.05266636166425417,0.09787840611775948,0,0,19.863409770687937,58.47347515993359,RPS6
Post NMDA Receptor Activation Events R-HSA-438064,1/61,0.05352152544266997,0.09787840611775948,0,0,19.531372549019608,57.18144005818292,PRKACG
Regulation Of PTEN Gene Transcription R-HSA-8943724,1/61,0.05352152544266997,0.09787840611775948,0,0,19.531372549019608,57.18144005818292,MTOR
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,1/61,0.05352152544266997,0.09787840611775948,0,0,19.531372549019608,57.18144005818292,PPP2CB
MAP Kinase Activation R-HSA-450294,1/62,0.05437596012922433,0.09876449901022376,0,0,19.210221793635487,55.93696029523851,PPP2CB
FOXO-mediated Transcription R-HSA-9614085,1/65,0.0569348954637786,0.10271362897857354,0,0,18.30698529411765,52.46501611587855,RBL2
Activation Of NF-kappaB In B Cells R-HSA-1169091,1/66,0.05778641961430449,0.10355016132227716,0,0,18.02443438914027,51.387689221977354,REL
Interleukin-17 Signaling R-HSA-448424,1/69,0.06033663736484967,0.10739921450943242,0,0,17.226643598615915,48.3692416453001,PPP2CB
"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",1/71,0.06203315941729082,0.10968777194977912,0,0,16.7327731092437,46.51855173584374,PRKACG
Signaling By FGFR2 R-HSA-5654738,1/72,0.0628803352568931,0.1104542731157267,0,0,16.496271748135875,45.63729539644487,PPP2CB
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,1/74,0.06457251945477355,0.1119536538598996,0,0,16.042707493956488,43.95647876269956,PRKACG
"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",1/74,0.06457251945477355,0.1119536538598996,0,0,16.042707493956488,43.95647876269956,BAD
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,1/79,0.0687903633714564,0.11849694851728296,0,0,15.0105580693816,40.178634862671224,REL
TP53 Regulates Metabolic Genes R-HSA-5628897,1/81,0.07047246645026504,0.12061633680910748,0,0,14.633823529411766,38.81670264132201,MTOR
Cyclin E Associated Events During G1/S Transition R-HSA-69202,1/82,0.0713124414727928,0.12127657244099158,0,0,14.452432824981845,38.16431494463284,RBL2
Platelet Homeostasis R-HSA-418346,1/83,0.07215169959177546,0.12180246530354868,0,0,14.275466284074604,37.52997870137401,PPP2CB
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,1/84,0.0729902413804037,0.12180246530354868,0,0,14.10276399716513,36.91299089130259,RBL2
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,1/84,0.0729902413804037,0.12180246530354868,0,0,14.10276399716513,36.91299089130259,PPP2CB
Peptide Chain Elongation R-HSA-156902,1/86,0.07466517827093744,0.12230431041926562,0,0,13.76955017301038,35.728422579909434,RPS6
Cell Junction Organization R-HSA-446728,1/86,0.07466517827093744,0.12230431041926562,0,0,13.76955017301038,35.728422579909434,VASP
Signaling By FGFR R-HSA-190236,1/86,0.07466517827093744,0.12230431041926562,0,0,13.76955017301038,35.728422579909434,PPP2CB
Viral mRNA Translation R-HSA-192823,1/90,0.07800648136170299,0.1239745864498494,0,0,13.148050231328488,33.540194413490916,RPS6
MAPK6/MAPK4 Signaling R-HSA-5687128,1/90,0.07800648136170299,0.1239745864498494,0,0,13.148050231328488,33.540194413490916,PRKACG
Selenocysteine Synthesis R-HSA-2408557,1/90,0.07800648136170299,0.1239745864498494,0,0,13.148050231328488,33.540194413490916,RPS6
Eukaryotic Translation Elongation R-HSA-156842,1/90,0.07800648136170299,0.1239745864498494,0,0,13.148050231328488,33.540194413490916,RPS6
Eukaryotic Translation Termination R-HSA-72764,1/90,0.07800648136170299,0.1239745864498494,0,0,13.148050231328488,33.540194413490916,RPS6
"Cell Cycle, Mitotic R-HSA-69278",2/523,0.07927008103427707,0.12513325146416862,0,0,4.669145873320537,11.83579224009527,RBL2;PPP2CB
Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,1/92,0.07967285673748564,0.12513325146416862,0,0,12.857789269553976,32.527973699604026,RPS6
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,1/93,0.08050497738089572,0.12570075415613544,0,0,12.717391304347826,32.040656856642045,PPP2CB
P75 NTR Receptor-Mediated Signaling R-HSA-193704,1/95,0.08216708746364133,0.12677102187428405,0,0,12.445556946182728,31.101452445343085,BAD
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,1/96,0.08299707803951369,0.12677102187428405,0,0,12.313931888544891,30.64875924889407,PPP2CB
Potential Therapeutics For SARS R-HSA-9679191,1/97,0.08382635971666402,0.12677102187428405,0,0,12.185049019607844,30.20683114705019,FXYD1
EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,1/97,0.08382635971666402,0.12677102187428405,0,0,12.185049019607844,30.20683114705019,PPP2CB
Formation Of A Pool Of Free 40S Subunits R-HSA-72689,1/98,0.08465493309372914,0.12677102187428405,0,0,12.058823529411764,29.775308154544383,RPS6
Hedgehog Off State R-HSA-5610787,1/98,0.08465493309372914,0.12677102187428405,0,0,12.058823529411764,29.775308154544383,PRKACG
Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,1/98,0.08465493309372914,0.12677102187428405,0,0,12.058823529411764,29.775308154544383,RPS6
Cellular Response To Heat Stress R-HSA-3371556,1/99,0.08548279870958994,0.12677102187428405,0,0,11.935174069627852,29.353845802361935,MTOR
L1CAM Interactions R-HSA-373760,1/99,0.08548279870958994,0.12677102187428405,0,0,11.935174069627852,29.353845802361935,SCN7A
