Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453,1/9,0.007625473965426541,0.07565506976325326,0,0,156.0546875,760.9633551596094,BAD
Acetylcholine Regulates Insulin Secretion R-HSA-399997,1/10,0.00846936628057759,0.07565506976325326,0,0,138.70833333333334,661.8190142974174,MARCKS
AKT Phosphorylates Targets In Cytosol R-HSA-198323,1/14,0.01183818865932929,0.07565506976325326,0,0,96.0096153846154,425.9394239533147,BAD
Glycogen Breakdown (Glycogenolysis) R-HSA-70221,1/14,0.01183818865932929,0.07565506976325326,0,0,96.0096153846154,425.9394239533147,PHKA1
Activation Of BAD And Translocation To Mitochondria R-HSA-111447,1/15,0.012678709933633065,0.07565506976325326,0,0,89.14732142857143,389.38044082427126,BAD
Depolymerisation Of Nuclear Lamina R-HSA-4419969,1/15,0.012678709933633065,0.07565506976325326,0,0,89.14732142857143,389.38044082427126,PRKCB
WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,1/15,0.012678709933633065,0.07565506976325326,0,0,89.14732142857143,389.38044082427126,PRKCB
Cell-extracellular Matrix Interactions R-HSA-446353,1/16,0.013518558453539395,0.07565506976325326,0,0,83.2,358.0671608642671,VASP
Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,1/17,0.014357734707201345,0.07565506976325326,0,0,77.99609375,330.9738092431344,PRKCB
GPCR Downstream Signaling R-HSA-388396,3/619,0.014514158108953384,0.07565506976325326,0,0,6.737128942486085,28.51577868832723,GPSM2;PRKCB;CHRM4
VEGFR2 Mediated Cell Proliferation R-HSA-5218921,1/18,0.015196239191186836,0.07565506976325326,0,0,73.40441176470588,307.3227868353231,PRKCB
Signaling By Rho GTPases R-HSA-194315,3/644,0.01613424301733114,0.07565506976325326,0,0,6.466012926231335,26.68401566347919,PRKCB;STMN2;CFTR
Chaperone Mediated Autophagy R-HSA-9613829,1/20,0.016871234817272356,0.07565506976325326,0,0,65.67105263157895,268.0787715603985,CFTR
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",3/660,0.017223327617037418,0.07565506976325326,0,0,6.3033268101761255,25.60090231875172,PRKCB;STMN2;CFTR
Branched-chain Amino Acid Catabolism R-HSA-70895,1/21,0.01770772695128657,0.07565506976325326,0,0,62.384375,251.6432336564321,BCKDK
"Platelet Activation, Signaling And Aggregation R-HSA-76002",2/254,0.019270425777399573,0.07565506976325326,0,0,10.43968253968254,41.22822413402327,PRKCB;PLEK
Signaling By GPCR R-HSA-372790,3/689,0.019301976701911045,0.07565506976325326,0,0,6.027800916284881,23.79503205620966,GPSM2;PRKCB;CHRM4
Miscellaneous Transport And Binding Events R-HSA-5223345,1/23,0.019378702334968384,0.07565506976325326,0,0,56.70738636363637,223.63015065372352,ADD2
CD28 Dependent PI3K/Akt Signaling R-HSA-389357,1/23,0.019378702334968384,0.07565506976325326,0,0,56.70738636363637,223.63015065372352,MTOR
mTORC1-mediated Signaling R-HSA-166208,1/24,0.020213186577968428,0.07565506976325326,0,0,54.23913043478261,211.60963296162683,MTOR
Other Interleukin Signaling R-HSA-449836,1/24,0.020213186577968428,0.07565506976325326,0,0,54.23913043478261,211.60963296162683,CSF1R
Aggrephagy R-HSA-9646399,1/24,0.020213186577968428,0.07565506976325326,0,0,54.23913043478261,211.60963296162683,CFTR
Glycogen Metabolism R-HSA-8982491,1/24,0.020213186577968428,0.07565506976325326,0,0,54.23913043478261,211.60963296162683,PHKA1
RHO GTPases Activate NADPH Oxidases R-HSA-5668599,1/24,0.020213186577968428,0.07565506976325326,0,0,54.23913043478261,211.60963296162683,PRKCB
PIP3 Activates AKT Signaling R-HSA-1257604,2/268,0.021309012921133776,0.07597282399495683,0,0,9.883208020050125,38.03676298747529,BAD;MTOR
RHO GTPase Effectors R-HSA-195258,2/269,0.02145797318941529,0.07597282399495683,0,0,9.845692883895133,37.82379460198405,PRKCB;CFTR
VEGFR2 Mediated Vascular Permeability R-HSA-5218920,1/27,0.02271263147660753,0.07630025315967619,0,0,47.97355769230769,181.5719549673859,MTOR
Adaptive Immune System R-HSA-1280218,3/733,0.02271534254372039,0.07630025315967619,0,0,5.651565557729941,21.38956324332302,VASP;PRKCB;MTOR
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,1/29,0.02437559318750568,0.07931864658335373,0,0,44.542410714285715,165.43821595589523,MTOR
Activation Of BH3-only Proteins R-HSA-114452,1/30,0.025206075066878136,0.07931864658335373,0,0,43.00431034482759,158.28468525367578,BAD
Late Endosomal Microautophagy R-HSA-9615710,1/31,0.026035891626597023,0.07931864658335373,0,0,41.56875,151.6544078957345,CFTR
"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",1/31,0.026035891626597023,0.07931864658335373,0,0,41.56875,151.6544078957345,PRKCB
Generation Of Second Messenger Molecules R-HSA-202433,1/32,0.026865043358944445,0.0793975172706934,0,0,40.225806451612904,145.49389961403264,VASP
Intracellular Signaling By Second Messengers R-HSA-9006925,2/306,0.027273956314360328,0.0793975172706934,0,0,8.631140350877192,31.087839946637516,BAD;MTOR
G Alpha (I) Signaling Events R-HSA-418594,2/312,0.02827154040367019,0.07949568975269945,0,0,8.461505376344086,30.17287880421965,GPSM2;CHRM4
CD28 Co-Stimulation R-HSA-389356,1/34,0.02852135433875477,0.07949568975269945,0,0,37.78409090909091,134.401872793062,MTOR
Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.03017501197648502,0.08067197079427628,0,0,35.621428571428574,124.70139957851625,MTOR
HSF1-dependent Transactivation R-HSA-3371571,1/36,0.03017501197648502,0.08067197079427628,0,0,35.621428571428574,124.70139957851625,MTOR
Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.031000847034435945,0.08122221923022217,0,0,34.630208333333336,120.29636590931148,MTOR
Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.03265053210550882,0.08386705305532659,0,0,32.80427631578947,112.25276043705767,CSF1R
Amine Ligand-Binding Receptors R-HSA-375280,1/40,0.033474383104990776,0.08432969589911138,0,0,31.96153846153846,108.57254123777712,CHRM4
MTOR Signaling R-HSA-165159,1/41,0.03429757374718933,0.08477324831852458,0,0,31.1609375,105.09589136420657,MTOR
RND1 GTPase Cycle R-HSA-9696273,1/42,0.035120104519504855,0.08519877207509512,0,0,30.39939024390244,101.80699657630194,STMN2
Voltage Gated Potassium Channels R-HSA-1296072,1/43,0.03594197592289709,0.08560725174362763,0,0,29.674107142857142,98.6916120526478,KCNA1
G Alpha (Z) Signaling Events R-HSA-418597,1/47,0.0392228776844792,0.09175351744047812,0,0,27.088315217391305,87.72537577432398,PRKCB
Neuronal System R-HSA-112316,2/386,0.04174094354036137,0.09593094041732174,0,0,6.805208333333334,21.615197939710452,PRKCB;KCNA1
Nuclear Envelope Breakdown R-HSA-2980766,1/53,0.04412453306089756,0.0996605832927169,0,0,23.955528846153847,74.75896142380645,PRKCB
Intrinsic Pathway For Apoptosis R-HSA-109606,1/55,0.04575318132531505,0.09989444589360452,0,0,23.06597222222222,71.14685182827375,BAD
Amino Acids Regulate mTORC1 R-HSA-9639288,1/55,0.04575318132531505,0.09989444589360452,0,0,23.06597222222222,71.14685182827375,MTOR
NRAGE Signals Death Thru JNK R-HSA-193648,1/57,0.04737921772165504,0.10047991882905728,0,0,22.239955357142858,67.82233604485108,BAD
RHOQ GTPase Cycle R-HSA-9013406,1/59,0.04900264615895895,0.10047991882905728,0,0,21.470905172413794,64.75369451323282,CFTR
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,2/424,0.04943781319082087,0.10047991882905728,0,0,6.180410742496051,18.58474045503048,BAD;MTOR
Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,1/60,0.04981338361381649,0.10047991882905728,0,0,21.10593220338983,63.306643893512835,CFTR
Regulation Of PTEN Gene Transcription R-HSA-8943724,1/61,0.05062347055509756,0.10047991882905728,0,0,20.753125,61.91362721672603,MTOR
Selective Autophagy R-HSA-9663891,1/61,0.05062347055509756,0.10047991882905728,0,0,20.753125,61.91362721672603,CFTR
RHO GTPase Cycle R-HSA-9012999,2/441,0.05303913001007657,0.10370337360179152,0,0,5.9359149582384205,17.432151848799304,STMN2;CFTR
Activation Of NF-kappaB In B Cells R-HSA-1169091,1/66,0.054664164526580065,0.1053089051909116,0,0,19.151923076923076,55.66596287289847,PRKCB
Costimulation By CD28 Family R-HSA-388841,1/68,0.056275905553084066,0.10684266126744946,0,0,18.578358208955223,53.4590176825742,MTOR
"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",1/74,0.06109562531641464,0.11433609880643313,0,0,17.046232876712327,47.64959069441307,BAD
ABC Transporter Disorders R-HSA-5619084,1/77,0.0634967886050346,0.11552887926749351,0,0,16.370888157894736,45.13070700420213,CFTR
Regulation Of Insulin Secretion R-HSA-422356,1/77,0.0634967886050346,0.11552887926749351,0,0,16.370888157894736,45.13070700420213,MARCKS
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,1/79,0.06509435205025173,0.11562271829996867,0,0,15.94951923076923,43.57277056902082,PRKCB
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,2/496,0.06531359659692888,0.11562271829996867,0,0,5.2601889338731445,14.352715063499188,PRKCB;MTOR
TP53 Regulates Metabolic Genes R-HSA-5628897,1/81,0.06668935033874882,0.11648406525834792,0,0,15.54921875,42.10277516212065,MTOR
Cell Junction Organization R-HSA-446728,1/86,0.0706656488135395,0.12180526308649572,0,0,14.630882352941176,38.768849097220134,VASP
PCP/CE Pathway R-HSA-4086400,1/88,0.0722516994220309,0.1229217223933253,0,0,14.29310344827586,37.55655048582739,PRKCB
Immune System R-HSA-168256,4/1943,0.07581354706515228,0.1269570443724845,0,0,2.8633316142341414,7.385901710579525,VASP;CSF1R;PRKCB;MTOR
Generic Transcription Pathway R-HSA-212436,3/1190,0.07656188172081128,0.1269570443724845,0,0,3.393188109279095,8.7193260272332,CSF1R;PRKCB;MTOR
P75 NTR Receptor-Mediated Signaling R-HSA-193704,1/95,0.0777828375206224,0.12736939644001918,0,0,13.22406914893617,33.77208362032262,BAD
Cellular Response To Heat Stress R-HSA-3371556,1/99,0.08092953799668379,0.13043738122191584,0,0,12.681760204081632,31.884182268430106,MTOR
ABC-family Proteins Mediated Transport R-HSA-382556,1/102,0.08328292883718645,0.13043738122191584,0,0,12.303217821782178,30.57979168054389,CFTR
Potassium Channels R-HSA-1296071,1/102,0.08328292883718645,0.13043738122191584,0,0,12.303217821782178,30.57979168054389,KCNA1
Hemostasis R-HSA-109582,2/576,0.08470292474543215,0.13043738122191584,0,0,4.508478513356562,11.129653264462702,PRKCB;PLEK
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,1/104,0.0848487039018828,0.13043738122191584,0,0,12.063106796116504,29.7583039952957,CFTR
Integration Of Energy Metabolism R-HSA-163685,1/105,0.0856306472143875,0.13043738122191584,0,0,11.946514423076923,29.361092234542827,MARCKS
Signaling By B Cell Receptor (BCR) R-HSA-983705,1/109,0.08875213672437633,0.133638274837854,0,0,11.50173611111111,27.856144115209812,PRKCB
Mitotic Prophase R-HSA-68875,1/112,0.0910866691723313,0.1355949279724477,0,0,11.18918918918919,26.808668657669458,PRKCB
TCR Signaling R-HSA-202403,1/116,0.09419062378180144,0.13864013163388753,0,0,10.797826086956524,25.509158358378222,VASP
RNA Polymerase II Transcription R-HSA-73857,3/1312,0.0962641597605706,0.1400470614506676,0,0,3.0569682418421915,7.1553208462202,CSF1R;PRKCB;MTOR
Cell-Cell Communication R-HSA-1500931,1/120,0.09728459993901338,0.1400470614506676,0,0,10.432773109243698,24.309556693339346,VASP
Platelet Degranulation R-HSA-114608,1/125,0.10113808374787076,0.14401183664098988,0,0,10.009576612903226,22.93462789217583,PLEK
PTEN Regulation R-HSA-6807070,1/139,0.111845640128632,0.155732313807261,0,0,8.987771739130435,19.68893247966396,MTOR
Death Receptor Signaling R-HSA-73887,1/139,0.111845640128632,0.155732313807261,0,0,8.987771739130435,19.68893247966396,BAD
Clathrin-mediated Endocytosis R-HSA-8856828,1/142,0.1141244437060844,0.155732313807261,0,0,8.795212765957446,19.089708639811313,CFTR
Beta-catenin Independent WNT Signaling R-HSA-3858494,1/142,0.1141244437060844,0.155732313807261,0,0,8.795212765957446,19.089708639811313,PRKCB
Transport Of Small Molecules R-HSA-382551,2/706,0.11942652936605629,0.16128737471085952,0,0,3.6513257575757576,7.7592640913610484,CFTR;ADD2
Gene Expression (Transcription) R-HSA-74160,3/1449,0.1207152215701038,0.16136422475187345,0,0,2.747036158861885,5.808116370459678,CSF1R;PRKCB;MTOR
Cellular Response To Starvation R-HSA-9711097,1/153,0.12243306380753788,0.16200738746249965,0,0,8.154194078947368,17.12536351840853,MTOR
Regulation Of TP53 Activity R-HSA-5633007,1/157,0.1254361540342177,0.16432136178482523,0,0,7.943509615384615,16.49039537374883,MTOR
Disorders Of Transmembrane Transporters R-HSA-5619115,1/176,0.13956921774067063,0.18102542102997873,0,0,7.074285714285714,13.930645342446658,CFTR
Apoptosis R-HSA-109581,1/178,0.1410443386808778,0.18114518007053915,0,0,6.99364406779661,13.69831761163032,BAD
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.14398744290225077,0.18312966039024128,0,0,6.837707182320442,13.25167607970944,PRKCB
Ub-specific Processing Proteases R-HSA-5689880,1/201,0.15783803986056658,0.198815223285906,0,0,6.1821875,11.413466997170229,CFTR
Transcriptional Regulation By RUNX1 R-HSA-8878171,1/204,0.16000559865978323,0.19962603261363432,0,0,6.0899014778325125,11.160027472516946,PRKCB
Programmed Cell Death R-HSA-5357801,1/208,0.1628875101470454,0.20030332495515693,0,0,5.971014492753623,10.83557276152346,BAD
Signaling By ROBO Receptors R-HSA-376176,1/209,0.16360653259696023,0.20030332495515693,0,0,5.942007211538462,10.756761733183067,VASP
Disease R-HSA-1643685,3/1736,0.17869969485991838,0.21675611135786396,0,0,2.2566152831588493,3.8860011087063864,BAD;MTOR;CFTR
Transmission Across Chemical Synapses R-HSA-112315,1/246,0.1898054091674659,0.22811475780677093,0,0,5.035204081632653,8.367280059696222,PRKCB
Deubiquitination R-HSA-5688426,1/279,0.21251847664906087,0.25309018582751797,0,0,4.430080935251799,6.860983056947853,CFTR
Metabolism Of Carbohydrates R-HSA-71387,1/285,0.21658319148910127,0.255607189955606,0,0,4.335167253521127,6.6318545412996945,PHKA1
Signaling By WNT R-HSA-195721,1/294,0.22264325591727271,0.2604130939746672,0,0,4.200085324232082,6.309303231237857,PRKCB
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,1/327,0.24448813849408713,0.2834331517055346,0,0,3.7685966257668713,5.308401810009285,CHRM4
Metabolism R-HSA-1430728,3/2049,0.24965334675406503,0.2868823546033555,0,0,1.8786133221617092,2.6069177725333916,BCKDK;MARCKS;PHKA1
Transcriptional Regulation By TP53 R-HSA-3700989,1/354,0.26193011567077507,0.298372566546709,0,0,3.4755665722379603,4.656138492569398,MTOR
Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.2682933842821892,0.3029864943186792,0,0,3.378099173553719,4.444477859335684,BCKDK
M Phase R-HSA-68886,1/380,0.2783673248519274,0.31167623551796997,0,0,3.2328496042216357,4.134212444867346,PRKCB
Signaling By Interleukins R-HSA-449147,1/453,0.32269567215371386,0.35824689027234335,0,0,2.7006360619469025,3.054542511774567,CSF1R
GPCR Ligand Binding R-HSA-500792,1/458,0.3256361027892805,0.3584733568520651,0,0,2.6704048140043763,2.9961268275285,CHRM4
Axon Guidance R-HSA-422475,1/519,0.3605554131985578,0.3927668998979428,0,0,2.3485762548262548,2.3958052355655397,VASP
"Cell Cycle, Mitotic R-HSA-69278",1/523,0.3627846937988632,0.3927668998979428,0,0,2.3301005747126435,2.362595576478178,PRKCB
Nervous System Development R-HSA-9675108,1/545,0.37491556191437864,0.40257326730150494,0,0,2.233340992647059,2.1910291115975498,VASP
Membrane Trafficking R-HSA-199991,1/599,0.40377629817001864,0.4300381712217272,0,0,2.026024247491639,1.837389784537603,CFTR
Vesicle-mediated Transport R-HSA-5653656,1/637,0.4233287615402559,0.4472263529175284,0,0,1.90123820754717,1.634316127626837,CFTR
Cell Cycle R-HSA-1640170,1/654,0.431879098828471,0.4526092955722376,0,0,1.850114854517611,1.553374181355737,PRKCB
Cytokine Signaling In Immune System R-HSA-1280215,1/702,0.4553817110414825,0.47345241386058895,0,0,1.719151212553495,1.3523174999749143,CSF1R
Cellular Responses To Stress R-HSA-2262752,1/722,0.464901768650423,0.4795443440409874,0,0,1.669729542302358,1.2788945222620447,MTOR
Cellular Responses To Stimuli R-HSA-8953897,1/736,0.4714723765698602,0.48252251039571625,0,0,1.636734693877551,1.230652247861647,MTOR
Developmental Biology R-HSA-1266738,1/1073,0.6085162774048699,0.617950638294868,0,0,1.1025536380597014,0.547673251311847,VASP
Post-translational Protein Modification R-HSA-597592,1/1383,0.7043780033957261,0.7097962957295394,0,0,0.8412174384949349,0.2947963487410983,CFTR
Metabolism Of Proteins R-HSA-392499,1/1890,0.8151591856636903,0.8151591856636903,0,0,0.5986633139227104,0.12234993796206664,CFTR
