Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Focal Adhesion PI3K Akt mTOR Signaling Pathway WP3932,4/302,1.3194039774925672e-4,0.0014865284813082925,0,0,18.87248322147651,168.59091730187816,PPP2CB;BAD;RPS6;MTOR
Gastrin Signaling Pathway WP4659,3/115,1.4189076431477682e-4,0.00149872119807483,0,0,35.482142857142854,314.38786131738334,BAD;RPS6;MTOR
Follicle Stimulating Hormone FSH Signaling Pathway WP2035,2/24,2.0868016842799032e-4,0.002074526380254727,0,0,113.4090909090909,961.10890422201,RPS6;MTOR
miRNA Regulation Of Prostate Cancer Signaling Pathways WP3981,2/31,3.5027247768592e-4,0.003155441567485697,0,0,86.00431034482759,684.3190276353239,BAD;MTOR
Monoamine Transport WP727,2/32,3.734250375722719e-4,0.003155441567485697,0,0,83.13333333333334,656.1542143574874,RBL2;PPP2CB
PI3K AKT mTOR Signaling Pathway And Therapeutic Opportunities In Prostate Cancer WP3844,2/32,3.734250375722719e-4,0.003155441567485697,0,0,83.13333333333334,656.1542143574874,BAD;MTOR
Cardiomyocyte Signaling Pathways Converging On Titin WP5344,2/33,3.973053137316762e-4,0.003197361810507299,0,0,80.4475806451613,629.9693586370835,PRKACG;ADRB2
Ras Signaling WP4223,3/184,5.646119598089839e-4,0.004296598627079601,0,0,21.879558011049724,163.64535048765396,BAD;PRKACG;REL
Thymic Stromal Lymphopoietin TSLP Signaling Pathway WP2203,2/40,5.847441918510701e-4,0.004296598627079601,0,0,65.60526315789474,488.3876279088855,RPS6;MTOR
Translation Inhibitors In Chronically Activated PDGFRA Cells WP4566,2/46,7.734351437291583e-4,0.005446272470426157,0,0,56.64204545454545,405.82149239611823,RPS6;MTOR
Kit Receptor Signaling Pathway WP304,2/53,0.0010259208734402544,0.00693522510445612,0,0,48.85049019607843,336.19711708556474,BAD;RPS6
Oncostatin M Signaling Pathway WP2374,2/56,0.0011446998237224415,0.007440548854195869,0,0,46.129629629629626,312.4181218895314,RPS6;MTOR
DYRK1A Involvement Regarding Cell Proliferation In Brain Development WP5180,2/62,0.001401119074102026,0.008769967537897867,0,0,41.50416666666667,272.7024639719935,RBL2;MTOR
AMP Activated Protein Kinase Signaling WP1403,2/67,0.0016338653066189622,0.009861544172093022,0,0,38.301923076923075,245.7760372982144,PRKACG;MTOR
Chromosomal And Microsatellite Instability In Colorectal Cancer WP4216,2/73,0.0019358238702516727,0.01050196674850659,0,0,35.054577464788736,218.99373701664896,BAD;REL
MECP2 And Associated Rett Syndrome WP3584,2/73,0.0019358238702516727,0.01050196674850659,0,0,35.054577464788736,218.99373701664896,RPS6;MTOR
16P11 2 Proximal Deletion Syndrome WP4949,2/74,0.0019885380825574606,0.01050196674850659,0,0,34.56597222222222,215.01263688059672,PPP2CB;REL
Prolactin Signaling Pathway WP2037,2/74,0.0019885380825574606,0.01050196674850659,0,0,34.56597222222222,215.01263688059672,RPS6;MTOR
A Network Map Of Macrophage Stimulating Protein MSP Signaling WP5353,2/82,0.0024346088945992775,0.012468148581432664,0,0,31.096875,187.14003452280943,RPS6;MTOR
Orexin Receptor Pathway WP5094,2/88,0.0027973432696242373,0.01335362634612376,0,0,28.91860465116279,170.0149390044448,RPS6;MTOR
TNF Alpha Signaling Pathway WP231,2/89,0.0028601279131244485,0.01335362634612376,0,0,28.58477011494253,167.41782366085732,BAD;REL
Pancreatic Adenocarcinoma Pathway WP4263,2/89,0.0028601279131244485,0.01335362634612376,0,0,28.58477011494253,167.41782366085732,BAD;MTOR
ErbB Signaling Pathway WP673,2/90,0.002923574998855498,0.01335362634612376,0,0,28.258522727272727,164.88701340835084,BAD;MTOR
Hippo Signaling Regulation Pathways WP4540,2/98,0.003454866951884673,0.015365066180750255,0,0,25.893229166666668,146.76208059313473,PRKACG;MTOR
Androgen Receptor Network In Prostate Cancer WP2263,2/109,0.004253467968046405,0.01829396674272915,0,0,23.21845794392523,126.77325951701552,BAD;MTOR
DNA Damage Response Only ATM Dependent WP710,2/110,0.004329932956858972,0.01829396674272915,0,0,23.002314814814813,125.18327176395609,RBL2;BAD
Somatroph Axis GH And Its Relationship To Dietary Restriction And Aging WP4186,1/6,0.0053884659389882355,0.022210993748512483,0,0,235.0235294117647,1227.644124299904,MTOR
VEGFA VEGFR2 Signaling WP3888,3/430,0.006333525002660498,0.025484898224991052,0,0,9.159250585480091,46.36319520022877,RPS6;ADRB2;MTOR
Caloric Restriction And Aging WP4191,1/8,0.007178528720410204,0.02757207622157555,0,0,167.85714285714286,828.6537822644398,MTOR
Canonical NF kB Pathway WP4562,1/8,0.007178528720410204,0.02757207622157555,0,0,167.85714285714286,828.6537822644398,REL
Calcium Regulation In Cardiac Cells WP536,2/151,0.008003283183497207,0.02965736659561903,0,0,16.638422818791945,80.32869848940709,RYR1;ADRB2
Thiamine Metabolic Pathways WP4297,1/9,0.008072419310050151,0.02965736659561903,0,0,146.86764705882354,707.7995527019895,BCKDK
Serotonin Transporter Activity WP1455,1/11,0.009857921634816497,0.035446569282638035,0,0,117.48235294117649,542.7073703814344,PPP2CB
Resolvin E1 And Resolvin D1 Signaling Pathways Promoting Inflammation Resolution WP5191,1/12,0.010749534506708168,0.037847319409035005,0,0,106.79679144385028,484.0984098875249,MTOR
Neuroinflammation WP4919,1/13,0.011640389286531057,0.03934451578847496,0,0,97.8921568627451,435.94063546940737,MTOR
Cell Type Dependent Selectivity Of CCK2R Signaling WP3679,1/13,0.011640389286531057,0.03934451578847496,0,0,97.8921568627451,435.94063546940737,RYR1
Modulation Of PI3K Akt mTOR Signaling By Bioactive Sphingolipids WP5192,1/14,0.01253048655713669,0.04072408131069424,0,0,90.3574660633484,395.7287161899813,MTOR
Abnormal Calcium Handling And Its Effects On Muscle Contraction In DMD WP5343,1/14,0.01253048655713669,0.04072408131069424,0,0,90.3574660633484,395.7287161899813,RYR1
Pro Survival Signaling Of Neuroprotectin D1 WP5182,1/15,0.01341982690512007,0.04169174905911126,0,0,83.89915966386555,361.6911269349327,PPP2CB
Focal Adhesion WP306,2/199,0.013572377410395225,0.04169174905911126,0,0,12.553934010152284,53.978383873324965,VASP;BAD
SREBF And miR33 In Cholesterol And Lipid Homeostasis WP2011,1/16,0.014308410919694987,0.04169174905911126,0,0,78.30196078431372,332.5412031884909,MTOR
2Q21 1 Copy Number Variation Syndrome WP5223,1/16,0.014308410919694987,0.04169174905911126,0,0,78.30196078431372,332.5412031884909,STMN2
ID Signaling Pathway WP53,1/16,0.014308410919694987,0.04169174905911126,0,0,78.30196078431372,332.5412031884909,RBL2
Major Receptors Targeted By Epinephrine And Norepinephrine WP4589,1/16,0.014308410919694987,0.04169174905911126,0,0,78.30196078431372,332.5412031884909,ADRB2
Involvement Of Secretase In Neurodegenerative Diseases WP5372,1/17,0.015196239191186836,0.04352821056458602,0,0,73.40441176470588,307.3227868353231,PPP2CB
4 Hydroxytamoxifen Dexamethasone And Retinoic Acids Regulation Of P27 Expression WP3879,1/18,0.0160833123117468,0.04469270000192005,0,0,69.08304498269896,285.3111137768628,MTOR
Network Map Of SARS CoV 2 Signaling Pathway WP5115,2/218,0.01613168461607765,0.04469270000192005,0,0,11.438657407407408,47.20699541580282,RPS6;MTOR
Host Pathogen Interaction Of Human Coronaviruses Autophagy WP4863,1/19,0.016969630876880012,0.04625592932568906,0,0,65.24183006535948,265.9472259849427,MTOR
IL 7 Signaling Pathway WP205,1/20,0.017855195476470426,0.04714887555505472,0,0,61.80495356037152,248.79341471282055,BAD
Hereditary Leiomyomatosis And Renal Cell Carcinoma Pathway WP4206,1/20,0.017855195476470426,0.04714887555505472,0,0,61.80495356037152,248.79341471282055,RPS6
Host Pathogen Interaction Of Human Coronaviruses Apoptosis WP4864,1/21,0.01874000670829494,0.047269569159729026,0,0,58.71176470588235,233.50224496360525,BAD
Type II Diabetes Mellitus WP1584,1/21,0.01874000670829494,0.047269569159729026,0,0,58.71176470588235,233.50224496360525,MTOR
STING Pathway In Kawasaki Like Disease And COVID 19 WP4961,1/21,0.01874000670829494,0.047269569159729026,0,0,58.71176470588235,233.50224496360525,REL
PI3K AKT mTOR Vitamin D3 Signaling WP4141,1/22,0.019624065171284413,0.04806473933256618,0,0,55.91316526610644,219.7945772360195,MTOR
Pathophysiological Roles Of DUX4 In FSHD1 WP5342,1/22,0.019624065171284413,0.04806473933256618,0,0,55.91316526610644,219.7945772360195,ADRB2
LDL Influence On CD14 And TLR4 WP5272,1/24,0.02138992615773652,0.05164139315224959,0,0,51.0460358056266,196.26359569838613,REL
Alzheimer 39 S Disease And miRNA Effects WP2059,2/260,0.022458308080722744,0.052714639800585335,0,0,9.556201550387597,36.27624570247096,BAD;MTOR
Alzheimer 39 S Disease WP5124,2/260,0.022458308080722744,0.052714639800585335,0,0,9.556201550387597,36.27624570247096,BAD;MTOR
Warburg Effect Modulated By Deubiquitinating Enzymes And Their Substrates WP5216,1/26,0.023152783214921657,0.053600278949613146,0,0,46.95764705882353,176.82560723797164,MTOR
Sphingolipid Metabolism In Senescence WP5121,1/28,0.0249126411012733,0.055643781203758416,0,0,43.474945533769066,160.52601632867996,MTOR
Dravet Syndrome WP5200,1/28,0.0249126411012733,0.055643781203758416,0,0,43.474945533769066,160.52601632867996,MTOR
Cannabinoid Receptor Signaling WP3869,1/29,0.02579144685281,0.055643781203758416,0,0,41.92016806722689,153.33191684558912,PRKACG
Lipid Metabolism Pathway WP3965,1/29,0.02579144685281,0.055643781203758416,0,0,41.92016806722689,153.33191684558912,PRKACG
Toll Like Receptor Signaling Related To MyD88 WP3858,1/30,0.02666950460061794,0.055643781203758416,0,0,40.47261663286004,146.68225415832842,REL
Autophagy WP4923,1/30,0.02666950460061794,0.055643781203758416,0,0,40.47261663286004,146.68225415832842,MTOR
GPR143 In Melanocytes And Retinal Pigment Epithelium Cells WP4941,1/30,0.02666950460061794,0.055643781203758416,0,0,40.47261663286004,146.68225415832842,PRKACG
Extracellular Vesicle Mediated Signaling In Recipient Cells WP2870,1/30,0.02666950460061794,0.055643781203758416,0,0,40.47261663286004,146.68225415832842,MTOR
Regucalcin In Proximal Tubule Epithelial Kidney Cells WP4838,1/32,0.028423378470110255,0.05757632661121725,0,0,37.85768500948767,134.79392621731594,MTOR
Monoamine GPCRs WP58,1/33,0.02929919579032357,0.05757632661121725,0,0,36.67279411764706,129.4621221594897,ADRB2
CAMKK2 Pathway WP4874,1/33,0.02929919579032357,0.05757632661121725,0,0,36.67279411764706,129.4621221594897,MTOR
Alpha 6 Beta 4 Signaling Pathway WP244,1/33,0.02929919579032357,0.05757632661121725,0,0,36.67279411764706,129.4621221594897,MTOR
BDNF TrkB Signaling WP3676,1/33,0.02929919579032357,0.05757632661121725,0,0,36.67279411764706,129.4621221594897,MTOR
Cohesin Complex Cornelia De Lange Syndrome WP5117,1/34,0.030174267482518016,0.05773289064523104,0,0,35.559714795008915,124.48623298308226,PPP2CB
JAK STAT Signaling In The Regulation Of Beta Cells WP5358,1/34,0.030174267482518016,0.05773289064523104,0,0,35.559714795008915,124.48623298308226,MTOR
Photodynamic Therapy Induced NF kB Survival Signaling WP3617,1/35,0.031048594155870846,0.05773289064523104,0,0,34.5121107266436,119.83301120641356,REL
Factors And Pathways Affecting Insulin Like Growth Factor IGF1 Akt Signaling WP3850,1/36,0.03192217639649051,0.05773289064523104,0,0,33.52436974789916,115.4731604004656,MTOR
Target Of Rapamycin Signaling WP1471,1/36,0.03192217639649051,0.05773289064523104,0,0,33.52436974789916,115.4731604004656,MTOR
IL 5 Signaling Pathway WP127,1/37,0.0327950148043916,0.05773289064523104,0,0,32.591503267973856,111.38077026649428,RPS6
IL 2 Signaling Pathway WP49,1/37,0.0327950148043916,0.05773289064523104,0,0,32.591503267973856,111.38077026649428,RPS6
miRNA Role In Immune Response In Sepsis WP4329,1/37,0.0327950148043916,0.05773289064523104,0,0,32.591503267973856,111.38077026649428,REL
Neovascularisation Processes WP4331,1/37,0.0327950148043916,0.05773289064523104,0,0,32.591503267973856,111.38077026649428,REL
Ovarian Infertility WP34,1/37,0.0327950148043916,0.05773289064523104,0,0,32.591503267973856,111.38077026649428,MTOR
Amyotrophic Lateral Sclerosis ALS WP2447,1/38,0.03366710996592093,0.05865712973443955,0,0,31.70906200317965,107.5328454820737,BAD
Oxidative Damage Response WP3941,1/40,0.03540907294557409,0.060445791189919405,0,0,30.07993966817496,100.49067723322013,BAD
Glycogen Synthesis And Degradation WP500,1/40,0.03540907294557409,0.060445791189919405,0,0,30.07993966817496,100.49067723322013,PPP2CB
Common Pathways Underlying Drug Addiction WP2636,1/41,0.036278941946159535,0.06131141188900961,0,0,29.326470588235296,97.26176223664352,PRKACG
Fibrin Complement Receptor 3 Signaling Pathway WP4136,1/42,0.03714807008538698,0.06141508349705141,0,0,28.609756097560975,94.20744821276294,REL
Hedgehog Signaling Pathway WP4249,1/43,0.038016457940095186,0.06141508349705141,0,0,27.92717086834734,91.3144790197023,PRKACG
IL6 Signaling Pathway WP364,1/43,0.038016457940095186,0.06141508349705141,0,0,27.92717086834734,91.3144790197023,BAD
Integrated Cancer Pathway WP1971,1/44,0.038884106119434915,0.06141508349705141,0,0,27.276333789329687,88.57088446864675,BAD
Vasopressin Regulated Water Reabsorption WP5085,1/44,0.038884106119434915,0.06141508349705141,0,0,27.276333789329687,88.57088446864675,PRKACG
Interleukin 11 Signaling Pathway WP2332,1/44,0.038884106119434915,0.06141508349705141,0,0,27.276333789329687,88.57088446864675,RPS6
Neurodegeneration With Brain Iron Accumulation NBIA Subtypes Pathway WP4577,1/44,0.038884106119434915,0.06141508349705141,0,0,27.276333789329687,88.57088446864675,MTOR
ATM Signaling In Development And Disease WP3878,1/45,0.03975101520212152,0.06163230797393154,0,0,26.655080213903744,85.9658295948253,MTOR
15Q25 Copy Number Variation WP5408,1/45,0.03975101520212152,0.06163230797393154,0,0,26.655080213903744,85.9658295948253,RYR1
NO cGMP PKG Mediated Neuroprotection WP4008,1/46,0.04061718578452446,0.06240276725076939,0,0,26.061437908496732,83.48948444789488,BAD
Wnt Signaling Pathway WP363,1/47,0.0414826184608072,0.06315822089978755,0,0,25.493606138107417,81.1329113370927,MTOR
Exercise Induced Circadian Regulation WP410,1/48,0.042347313814152854,0.06389907173742708,0,0,24.94993742177722,78.88796682594588,PPP2CB
IL 3 Signaling Pathway WP286,1/49,0.04321127244441888,0.06421197968496604,0,0,24.42892156862745,76.74721626832032,BAD
IL 4 Signaling Pathway WP395,1/50,0.04407449493169267,0.06421197968496604,0,0,23.92917166866747,74.70385911458476,BAD
RANKL RANK Signaling Pathway WP2018,1/50,0.04407449493169267,0.06421197968496604,0,0,23.92917166866747,74.70385911458476,MTOR
Synaptic Signaling Pathways Associated With Autism Spectrum Disorder WP4539,1/50,0.04407449493169267,0.06421197968496604,0,0,23.92917166866747,74.70385911458476,MTOR
NRP1 Triggered Signaling Pathways In Pancreatic Cancer WP5144,1/53,0.04665975146146969,0.06739741877767844,0,0,22.54524886877828,69.09833217880467,REL
IL 1 Signaling Pathway WP195,1/54,0.04752003528742647,0.06805835562351756,0,0,22.11875693673696,67.38709029166962,REL
Cardiac Hypertrophic Response WP2795,1/55,0.048379585909741875,0.06870714301467544,0,0,21.70806100217865,65.7467122997584,MTOR
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,1/59,0.05181046820697307,0.07296640939148707,0,0,20.20689655172414,59.815708753826954,BAD
Modulators Of TCR Signaling And T Cell Activation WP5072,1/61,0.05352152544266997,0.07475320495711757,0,0,19.531372549019608,57.18144005818292,REL
Endometrial Cancer WP4155,1/63,0.05522966630423428,0.07588466345866336,0,0,18.89943074003795,54.73757147758474,BAD
Lung Fibrosis WP3624,1/63,0.05522966630423428,0.07588466345866336,0,0,18.89943074003795,54.73757147758474,DSP
Pleural Mesothelioma WP5087,2/437,0.05787836283144224,0.07888260740736885,0,0,5.616954022988506,16.005014304676557,RPS6;MTOR
RAC1 PAK1 P38 MMP2 Pathway WP3303,1/68,0.05948728998273248,0.07966321652077808,0,0,17.484635645302898,49.34151245692923,BAD
Melanoma WP4685,1/68,0.05948728998273248,0.07966321652077808,0,0,17.484635645302898,49.34151245692923,BAD
Sterol Regulatory Element Binding Proteins SREBP Signaling WP1982,1/69,0.06033663736484967,0.07966321652077808,0,0,17.226643598615915,48.3692416453001,MTOR
Th17 Cell Differentiation Pathway WP5130,1/69,0.06033663736484967,0.07966321652077808,0,0,17.226643598615915,48.3692416453001,MTOR
Non Small Cell Lung Cancer WP4255,1/72,0.0628803352568931,0.08237811363112353,0,0,16.496271748135875,45.63729539644487,BAD
Arrhythmogenic Right Ventricular Cardiomyopathy WP2118,1/74,0.06457251945477355,0.08330347929661626,0,0,16.042707493956488,43.95647876269956,DSP
Disturbed Pathways In Duchenne Muscular Dystrophy WP5356,1/74,0.06457251945477355,0.08330347929661626,0,0,16.042707493956488,43.95647876269956,RYR1
T Cell Receptor Signaling Pathway WP69,1/75,0.06541752897671287,0.08375426058382178,0,0,15.825119236883944,43.154546742931096,REL
Joubert Syndrome WP4656,1/76,0.06626181755179136,0.08419734711468226,0,0,15.613333333333332,42.376795202067306,MTOR
Regulatory Circuits Of The STAT3 Signaling Pathway WP4538,1/78,0.06794823417091082,0.0856959072752532,0,0,15.206264323911382,40.88978353793229,MTOR
Clock Controlled Autophagy In Bone Metabolism WP5205,1/80,0.06963177394208621,0.08716866515713013,0,0,14.819806403574088,39.48788238772356,MTOR
MicroRNAs In Cardiomyocyte Hypertrophy WP1544,1/83,0.07215169959177546,0.08965909728683863,0,0,14.275466284074604,37.52997870137401,MTOR
Apoptosis WP254,1/84,0.0729902413804037,0.09003905688531552,0,0,14.10276399716513,36.91299089130259,BAD
Clear Cell Renal Cell Carcinoma Pathways WP4018,1/85,0.07382806741395515,0.0904126332823074,0,0,13.934173669467787,36.31268374332498,MTOR
T Cell Activation SARS CoV 2 WP5098,1/88,0.07633725672986817,0.09214997419534086,0,0,13.451656524678835,34.60565311468726,MTOR
Cytoplasmic Ribosomal Proteins WP477,1/88,0.07633725672986817,0.09214997419534086,0,0,13.451656524678835,34.60565311468726,RPS6
Apoptosis Modulation And Signaling WP1772,1/89,0.07717222548711895,0.09249720643491564,0,0,13.29812834224599,34.06602362525984,BAD
GPCRs Other WP117,1/91,0.07884002491200945,0.09252752923701107,0,0,13.001307189542484,33.02766894797317,ADRB2
P53 Transcriptional Gene Network WP4963,1/91,0.07884002491200945,0.09252752923701107,0,0,13.001307189542484,33.02766894797317,MTOR
G Protein Signaling Pathways WP35,1/91,0.07884002491200945,0.09252752923701107,0,0,13.001307189542484,33.02766894797317,PRKACG
B Cell Receptor Signaling Pathway WP23,1/92,0.07967285673748564,0.09286008819748327,0,0,12.857789269553976,32.527973699604026,REL
Integrin Mediated Cell Adhesion WP185,1/101,0.0871364089944587,0.10017723210927564,0,0,11.69529411764706,28.539797811620943,VASP
Wnt Signaling Pathway And Pluripotency WP399,1/101,0.0871364089944587,0.10017723210927564,0,0,11.69529411764706,28.539797811620943,PPP2CB
CKAP4 Signaling Pathway Map WP5322,1/109,0.09372265379690269,0.107021138457274,0,0,10.824618736383442,25.6263685491649,DSP
Embryonic Stem Cell Pluripotency Pathways WP3931,1/116,0.09944877860449489,0.1127976079473801,0,0,10.162148337595909,23.455382166428738,MTOR
Cell Cycle WP179,1/120,0.10270549097155077,0.11494852963041112,0,0,9.818586258032624,22.3460193071682,RBL2
Hippo Merlin Signaling Dysregulation WP4541,1/120,0.10270549097155077,0.11494852963041112,0,0,9.818586258032624,22.3460193071682,PRKACG
Fragile X Syndrome WP4549,1/122,0.1043296729179585,0.11599812317851964,0,0,9.655323286339328,21.82295649315513,MTOR
Ebola Virus Infection In Host WP4217,1/129,0.10999247141798286,0.12149495208914449,0,0,9.124080882352942,20.13997932609556,REL
Adipogenesis WP236,1/131,0.11160419271751376,0.12177643755091484,0,0,8.982805429864253,19.697465749311625,RBL2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915,1/132,0.11240901927776754,0.12177643755091484,0,0,8.913785361472833,19.48206824738867,MTOR
TGF Beta Signaling Pathway WP366,1/132,0.11240901927776754,0.12177643755091484,0,0,8.913785361472833,19.48206824738867,RBL2
2Q37 Copy Number Variation Syndrome WP5224,1/135,0.11481936936728154,0.12359537212146866,0,0,8.712906057945567,18.858171061974925,RPS6
Measles Virus Infection WP4630,1/136,0.11562144467891255,0.12367103892871026,0,0,8.647930283224401,18.657337372791083,BAD
Hepatitis B Infection WP4666,1/150,0.12677867536057502,0.13475217695557973,0,0,7.82984603237268,16.171078308333918,BAD
Breast Cancer Pathway WP4262,1/154,0.12994195560176186,0.13720247712938796,0,0,7.623606305267205,15.5572450375588,MTOR
Smith Magenis And Potocki Lupski Syndrome Copy Number Variation WP5381,1/155,0.1307310829477655,0.13720247712938796,0,0,7.573720397249809,15.409588975790411,MTOR
Myometrial Relaxation And Contraction Pathways WP289,1/156,0.13151953428970917,0.13720247712938796,0,0,7.524478178368121,15.264155594900606,RYR1
EGF EGFR Signaling Pathway WP437,1/159,0.13388083782596377,0.13793123525925782,0,0,7.380491437081162,14.840730151520052,MTOR
Epithelial To Mesenchymal Transition In Colorectal Cancer WP4239,1/160,0.13466659063773695,0.13793123525925782,0,0,7.33370329263781,14.70373228235524,DSP
Insulin Signaling WP481,1/160,0.13466659063773695,0.13793123525925782,0,0,7.33370329263781,14.70373228235524,MTOR
Chemokine Signaling Pathway WP3929,1/165,0.13858526649673636,0.14108981950571353,0,0,7.1083213773314204,14.047958735704976,PRKACG
Vitamin D Receptor Pathway WP2877,1/186,0.15486142607713563,0.15671605393434684,0,0,6.294753577106518,11.741129142703194,ADRB2
MAPK Signaling Pathway WP382,1/246,0.1997792661980576,0.20096842849685556,0,0,4.738775510204082,7.631997892552949,PRKACG
GPCRs Class A Rhodopsin Like WP455,1/259,0.2092096263302128,0.2092096263302128,0,0,4.49703602371181,7.0352464985563365,ADRB2
