Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Central carbon metabolism in cancer,1/70,0.05788506010088898,0.11857101020665968,0,0,18.03804347826087,51.3957243555944,MTOR
Melanoma,1/72,0.05949163205762846,0.11992757573521928,0,0,17.528169014084508,49.46308393849017,BAD
Thyroid hormone synthesis,1/75,0.061896656139105055,0.12035958437073722,0,0,16.815033783783782,46.78428556789713,PRKCB
Chronic myeloid leukemia,1/76,0.06269704374316237,0.12035958437073722,0,0,16.59,45.94502588618206,BAD
Arrhythmogenic right ventricular cardiomyopathy,1/77,0.0634967886050346,0.12035958437073722,0,0,16.370888157894736,45.13070700420213,DSP
Leishmaniasis,1/77,0.0634967886050346,0.12035958437073722,0,0,16.370888157894736,45.13070700420213,PRKCB
Herpes simplex virus 1 infection,2/498,0.06577701844318737,0.12157393060141013,0,0,5.238440860215054,14.256336995728503,BAD;MTOR
B cell receptor signaling pathway,1/81,0.06668935033874882,0.12157393060141013,0,0,15.54921875,42.10277516212065,PRKCB
Insulin secretion,1/86,0.0706656488135395,0.12157393060141013,0,0,14.630882352941176,38.768849097220134,PRKCB
Gap junction,1/88,0.0722516994220309,0.12157393060141013,0,0,14.29310344827586,37.55655048582739,PRKCB
GABAergic synapse,1/89,0.07304376905454353,0.12157393060141013,0,0,14.129971590909092,36.97384637926978,PRKCB
PD-L1 expression and PD-1 checkpoint pathway in cancer,1/89,0.07304376905454353,0.12157393060141013,0,0,14.129971590909092,36.97384637926978,MTOR
Bile secretion,1/90,0.07383520219328692,0.12157393060141013,0,0,13.970505617977528,36.406015342407166,CFTR
Morphine addiction,1/91,0.07462599934884333,0.12157393060141013,0,0,13.814583333333331,35.852522791117856,PRKCB
Salivary secretion,1/93,0.07620568756138293,0.12157393060141013,0,0,13.512907608695652,34.78653722330656,PRKCB
GnRH signaling pathway,1/93,0.07620568756138293,0.12157393060141013,0,0,13.512907608695652,34.78653722330656,PRKCB
Circadian entrainment,1/97,0.07935745306317064,0.12157393060141013,0,0,12.947265625,32.80568984423409,PRKCB
Phosphatidylinositol signaling system,1/97,0.07935745306317064,0.12157393060141013,0,0,12.947265625,32.80568984423409,PRKCB
Aldosterone synthesis and secretion,1/98,0.08014381161944185,0.12157393060141013,0,0,12.813144329896907,32.33951284796603,PRKCB
Inflammatory mediator regulation of TRP channels,1/98,0.08014381161944185,0.12157393060141013,0,0,12.813144329896907,32.33951284796603,PRKCB
Hematopoietic cell lineage,1/99,0.08092953799668379,0.12157393060141013,0,0,12.681760204081632,31.884182268430106,CSF1R
AGE-RAGE signaling pathway in diabetic complications,1/100,0.08171463267155567,0.12157393060141013,0,0,12.553030303030305,31.43934295429433,PRKCB
Viral protein interaction with cytokine and cytokine receptor,1/100,0.08171463267155567,0.12157393060141013,0,0,12.553030303030305,31.43934295429433,CSF1R
Melanogenesis,1/101,0.0824990961274289,0.12157393060141013,0,0,12.426875,31.004654740919353,PRKCB
Amoebiasis,1/102,0.08328292883718645,0.12157393060141013,0,0,12.303217821782178,30.57979168054389,PRKCB
Longevity regulating pathway,1/102,0.08328292883718645,0.12157393060141013,0,0,12.303217821782178,30.57979168054389,MTOR
NF-kappa B signaling pathway,1/104,0.0848487039018828,0.12168644249347946,0,0,12.063106796116504,29.7583039952957,PRKCB
"Parathyroid hormone synthesis, secretion and action",1/106,0.08641196167957486,0.12168644249347946,0,0,11.832142857142856,28.97253011271759,PRKCB
Th17 cell differentiation,1/107,0.08719264777091836,0.12168644249347946,0,0,11.71992924528302,28.59235270387481,MTOR
Glucagon signaling pathway,1/107,0.08719264777091836,0.12168644249347946,0,0,11.71992924528302,28.59235270387481,PHKA1
Toxoplasmosis,1/112,0.0910866691723313,0.1251624122319598,0,0,11.18918918918919,26.808668657669458,BAD
Serotonergic synapse,1/113,0.0918635949518264,0.1251624122319598,0,0,11.088727678571429,26.47378806059708,PRKCB
Glutamatergic synapse,1/114,0.0926398956677498,0.1251624122319598,0,0,10.99004424778761,26.145704218206465,PRKCB
Sphingolipid signaling pathway,1/119,0.0965120397246519,0.12767738588573743,0,0,10.521716101694915,24.60069304778728,PRKCB
Neurotrophin signaling pathway,1/119,0.0965120397246519,0.12767738588573743,0,0,10.521716101694915,24.60069304778728,BAD
Platelet activation,1/124,0.10036862772410408,0.13141047135011563,0,0,10.091463414634148,23.19932168971406,VASP
Osteoclast differentiation,1/127,0.1026751379699902,0.13305859716519136,0,0,9.84970238095238,22.419747526457723,CSF1R
Natural killer cell mediated cytotoxicity,1/131,0.10574182820484038,0.13488590992832497,0,0,9.544711538461538,21.444625878565983,PRKCB
Dopaminergic synapse,1/132,0.10650695802526006,0.13488590992832497,0,0,9.471374045801529,21.21156803124573,PRKCB
Vascular smooth muscle contraction,1/133,0.10727147167528207,0.13488590992832497,0,0,9.399147727272728,20.98258726036805,PRKCB
Apelin signaling pathway,1/137,0.11032337391025118,0.13736341653531275,0,0,9.120863970588236,20.1054803872225,MTOR
Measles,1/139,0.111845640128632,0.1379067601586045,0,0,8.987771739130435,19.68893247966396,BAD
Apoptosis,1/142,0.1141244437060844,0.13936350337185308,0,0,8.795212765957446,19.089708639811313,BAD
Breast cancer,1/147,0.11791022527046316,0.1404293916808477,0,0,8.491866438356164,18.154181662067753,MTOR
Phospholipase D signaling pathway,1/148,0.1186655520631828,0.1404293916808477,0,0,8.433673469387756,17.975921517736868,MTOR
Retrograde endocannabinoid signaling,1/148,0.1186655520631828,0.1404293916808477,0,0,8.433673469387756,17.975921517736868,PRKCB
Gastric cancer,1/149,0.11942027009079964,0.1404293916808477,0,0,8.376266891891891,17.800457761712213,MTOR
Oxytocin signaling pathway,1/154,0.12318474491100036,0.14351704110221308,0,0,8.10049019607843,16.962993985454318,PRKCB
Cellular senescence,1/156,0.12468628958158962,0.14351704110221308,0,0,7.995161290322581,16.645561063686852,MTOR
Hepatitis C,1/157,0.1254361540342177,0.14351704110221308,0,0,7.943509615384615,16.49039537374883,BAD
JAK-STAT signaling pathway,1/162,0.12917641598942675,0.14647682884515353,0,0,7.694875776397516,15.748149957406868,MTOR
Wnt signaling pathway,1/166,0.13215778044759025,0.14853131076853063,0,0,7.506818181818182,15.191989083592048,PRKCB
Influenza A,1/172,0.13661182020804502,0.15219036110896242,0,0,7.241228070175438,14.414474072319711,PRKCB
Tuberculosis,1/180,0.14251707919559353,0.15738842658991634,0,0,6.914804469273743,13.472068134170128,BAD
Transcriptional misregulation in cancer,1/192,0.1513037348386507,0.1650263162309341,0,0,6.476439790575916,12.230536173954643,CSF1R
Kaposi sarcoma-associated herpesvirus infection,1/193,0.1520321181025141,0.1650263162309341,0,0,6.4423828125,12.135281209733174,MTOR
Viral carcinogenesis,1/203,0.15928366315461118,0.17143241712403068,0,0,6.120358910891089,11.243519306184108,BAD
Lipid and atherosclerosis,1/215,0.16790847553768615,0.17919644027971549,0,0,5.773656542056075,10.302144585073924,BAD
Regulation of actin cytoskeleton,1/218,0.1700516292571852,0.179971307630521,0,0,5.692972350230415,10.085972605095764,CHRM4
Thermogenesis,1/232,0.1799845008406272,0.18736091480950537,0,0,5.3441558441558445,9.164610227089176,MTOR
Coronavirus disease,1/232,0.1799845008406272,0.18736091480950537,0,0,5.3441558441558445,9.164610227089176,PRKCB
Shigellosis,1/246,0.1898054091674659,0.19597794279892825,0,0,5.035204081632653,8.367280059696222,MTOR
Prion disease,1/273,0.20843391884470097,0.21347667494578243,0,0,4.529181985294118,7.102360748567607,BAD
Cytokine-cytokine receptor interaction,1/295,0.22331386618960605,0.22688688804863977,0,0,4.185586734693878,6.27493547038683,CSF1R
Huntington disease,1/306,0.23065473203113643,0.23248532514249465,0,0,4.032377049180328,5.914825148095459,MTOR
Neuroactive ligand-receptor interaction,1/341,0.2535799827846269,0.2535799827846269,0,0,3.610845588235294,4.954354541612245,CHRM4
